1	2.6652422
2	0.22697501
3	0.49358764
4	1.6384635
5	0.5017947
6	-0.56437945
7	2.4815223
8	1.9258271
9	2.2825012
10	0.9443849
11	1.8535744
12	2.2342613
13	1.2959971
14	1.5124602
15	2.0706089
16	-0.09029086
17	0.62563056
18	-1.6718075
19	0.7181816
20	0.36327994
21	-0.38904643
22	2.2145615
23	1.6831583
24	1.416724
25	1.8738968
26	0.21697
27	0.036557984
28	1.9860371
29	-0.50611514
30	-0.15131158
31	1.2231787
32	0.33521438
33	0.74747473
34	-1.9391124
35	-1.6690493
36	-1.8734697
37	-1.9795892
38	-0.19971953
39	0.43358278
40	-0.20828618
41	-0.59124815
42	1.3842902
43	-0.77793527
44	0.4477264
45	0.6692871
46	-0.6062378
47	1.119467
48	1.1699153
49	0.20708662
50	3.206451
51	0.18425004
52	0.27427182
53	0.96092814
54	0.18324119
55	1.3105211
56	2.3593373
57	0.112526685
58	1.3104982
59	0.5663051
60	0.5892989
61	0.22333793
62	0.34132403
63	-0.29246387
64	2.2869527
65	1.1916399
66	1.0350219
67	0.17075075
68	0.70196915
69	1.9579251
70	1.9564592
71	1.5079832
72	0.5675811
73	0.5449912
74	-1.562533
75	-1.4120355
76	-0.119304426
77	0.57710224
78	-1.2670848
79	2.2190802
80	-0.8244815
81	0.9452403
82	1.67598
83	1.5942204
84	-1.2428131
85	-0.35496178
86	1.2714987
87	1.2759919
88	1.3143654
89	2.0272448
90	0.451827
91	1.1671287
92	0.904879
93	1.1463269
94	0.29946372
95	1.6586875
96	2.2591403
97	1.6248797
98	2.513828
99	1.1583718
100	2.8544762
101	0.05484864
102	-0.31638774
103	-0.02782881
104	-0.02782881
105	-0.52138525
106	0.11852575
107	0.09043086
108	0.012988449
109	1.1407168
110	-1.3103216
111	1.9032954
112	-1.4376127
113	-1.0026264
114	0.6709191
115	-0.83443534
116	1.1575931
117	2.3368347
118	1.4604917
119	-1.6014572
120	-0.95172364
121	2.0562687
122	-0.3646446
123	0.785178
124	1.6568719
125	1.653903
126	1.0346731
127	2.7424104
128	0.2777748
129	1.2221395
130	-1.030837
131	0.48788652
132	1.8387165
133	1.1128309
134	1.4844606
135	1.7288258
136	0.7516872
137	1.4600048
138	-1.4780077
139	-0.8650146
140	-0.1495267
141	0.15718119
142	-0.43097508
143	1.5178413
144	1.8169605
145	-0.80431557
146	-1.6207572
147	1.351803
148	0.20365486
149	-0.8659599
150	1.5377399
151	2.1974657
152	0.5805702
153	1.60623
154	1.0931671
155	0.35991594
156	1.5221887
157	1.0241688
158	-1.1986468
159	0.29629806
160	0.3086286
161	1.0164554
162	0.45987618
163	0.49504182
164	1.1783699
165	0.55330646
166	0.47432303
167	-0.22158745
168	2.1420326
169	1.5295434
170	0.8533392
171	0.5133953
172	2.393107
173	2.2725184
174	2.5377052
175	1.3005483
176	2.149072
177	1.1519309
178	1.1387175
179	1.7592683
180	1.7081307
181	2.830059
182	1.8193609
183	1.9774127
184	0.7332328
185	1.9413594
186	1.7563527
187	1.9138106
188	1.4596161
189	0.6620889
190	1.0432477
191	2.0099416
192	1.1622694
193	1.2702956
194	1.7372934
195	1.9589615
196	1.6672187
197	1.6623373
198	1.418494
199	1.3126777
200	1.7112669
201	0.6992731
202	1.8781306
203	1.4797466
204	2.0357046
205	1.0242507
206	0.14773223
207	0.16020818
208	1.429087
209	1.4488189
210	2.0254745
211	1.6508467
212	0.45552644
213	0.9855915
214	0.53788704
215	1.3103104
216	1.9769949
217	0.551614
218	1.1247976
219	0.7173568
220	0.23528178
221	0.6281243
222	2.283827
223	1.4760301
224	0.097193725
225	0.10873896
226	0.65712637
227	0.7229318
228	1.5529265
229	0.41932055
230	0.9909721
231	-0.024265703
232	0.120798185
233	0.5478839
234	1.9372282
235	0.95692337
236	0.29381496
237	2.404963
238	1.7273712
239	0.96546394
240	0.7340617
241	0.8607386
242	1.2303137
243	0.022971097
244	-0.04058986
245	1.3017421
246	1.4956973
247	-1.959346
248	1.7243422
249	0.8526064
250	1.5374415
251	0.42658767
252	0.6703037
253	-0.44894102
254	-0.6609373
255	1.2780308
256	-0.74163944
257	2.2477245
258	2.7014382
259	0.66842747
260	0.35445026
261	-0.7439677
262	0.6476072
263	-1.5942336
264	-0.1146804
265	1.3804612
266	-0.7335447
267	-1.8800359
268	2.083362
269	2.1155071
270	1.29867
271	1.4662704
272	2.0358706
273	1.7134733
274	1.4828942
275	2.213723
276	1.9722102
277	0.43412974
278	0.09764627
279	-0.4566952
280	0.25598615
281	0.6756281
282	1.7497697
283	1.6831213
284	1.2744079
285	1.5960865
286	2.379434
287	0.7045431
288	2.2258542
289	1.452789
290	0.39721859
291	0.9134094
292	1.1137089
293	1.6738101
294	2.0339618
295	0.48323095
296	-1.3017521
297	0.43165898
298	1.6336519
